pmid,title,firstAuthor,authors,affiliations,link
41527751,"Übersichtsarbeiten / Review Articles. Medizinische Versorgung von Minderjährigen nach sexualisierter Gewalt unter besonderer Berücksichtigung von technologiegestützter sexualisierter Gewalt / Medical Care for Minors After Sexual Violence, with Special Consideration of Technology-Assisted Sexual Violence.",Mantilla Diego Olaya,Mantilla Diego Olaya; Berthold Oliver; Helling-Bakki Astrid,"",https://pubmed.ncbi.nlm.nih.gov/41527751/
41527749,Autorinnen und Autoren / Authors.,"","","",https://pubmed.ncbi.nlm.nih.gov/41527749/
41506257,Die Gesellschaft für Thrombose- und Hämostaseforschung e.V. informiert.,"","","",https://pubmed.ncbi.nlm.nih.gov/41506257/
41506255,Thromboseinzidenz nach Verletzungen der unteren Extremitäten.,"","","",https://pubmed.ncbi.nlm.nih.gov/41506255/
41506254,Thrombembolisch bedingter Kreislaufstillstand fast immer tödlich.,"","","",https://pubmed.ncbi.nlm.nih.gov/41506254/
41478791,[Development of the professional identity of nursing trainees over the three-year training: Partial results of a qualitative panel study].,Einig Claudia,Einig Claudia; Partsch Sebastian,"Universität Bremen, Institut für Public Health und Pflegeforschung (IPP), Bremen, Deutschland. Electronic address: einig@uni-bremen.de. | Universität Bremen, Institut für Public Health und Pflegeforschung (IPP), Bremen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41478791/
41469806,"[Treatments with neuromodulators : Anatomical principles, mechanisms of action, and safe utilization in aesthetic medicine].",Cotofana Sebastian,Cotofana Sebastian; Alfertshofer Michael,"Department of Plastic Surgery, Vanderbilt University Medical Center, Nashville, TN, USA. scotofana24@gmail.com. | Centre for Cutaneous Research, Blizard Institute, Queen Mary University of London, London, Großbritannien. scotofana24@gmail.com. | Department of Plastic and Reconstructive Surgery, Guangdong Second Provincial General Hospital, Guangzhou, Guangdong Province, Volksrepublik China. scotofana24@gmail.com. | Department of Oral and Maxillofacial Surgery, Charité University Hospital Berlin, Berlin, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41469806/
41467911,"[Ultrasound in secondary prevention of thyroid nodules-evidence, benefits, and limitations].",Werner Felix,Werner Felix; Hueber Susann; Müller Sarina Katrin; Sievert Matti,"Allgemeinmedizinisches Institut, Uniklinikum Erlangen, Friedrich-Alexander-Universität Erlangen-Nürnberg, Erlangen, Deutschland. | Hals-Nasen-Ohrenklinik, Kopf- und Halschirurgie, Uniklinikum Erlangen, Friedrich-Alexander-Universität Erlangen-Nürnberg, Waldstrasse 1, 91054, Erlangen, Deutschland. | Hals-Nasen-Ohrenklinik, Kopf- und Halschirurgie, Uniklinikum Erlangen, Friedrich-Alexander-Universität Erlangen-Nürnberg, Waldstrasse 1, 91054, Erlangen, Deutschland. matti.sievert@uk-erlangen.de.",https://pubmed.ncbi.nlm.nih.gov/41467911/
41461629,[Change of perspectives-goals in pediatric rheumatology].,Haas Johannes-Peter,Haas Johannes-Peter; Ladehof Phil Oliver,"Deutsches Zentrum für Kinder- und Jugendrheumatologie, Kinderklinik Garmisch-Partenkirchen, Gehfeldstr. 24, 82467, Garmisch-Partenkirchen, Deutschland. haas.johannes-peter@rheuma-kinderklinik.de. | , Flensburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41461629/
41461185,[A Rare Case of Phalangeal Microgeodic Syndrome in an Adolescent Patient].,Weinbrecht-Mischkewitz Max,Weinbrecht-Mischkewitz Max; Ro Sa-Ra; Donges Florentin; Brüggemann Steffen; Fehr Ulrike; Schmitt Markus; Günther Annette,"Klinik für Kinder- und Jugendmedizin, HELIOS Klinikum Emil von Behring Berlin-Zehlendorf, Berlin, Germany. | Section for Biostatistics and Evidence-Based Research, Parker Institute, Bispebjerg and Frederiksberg Hospital, Copenhagen, Denmark. | Institut für Diagnostische und Interventionelle Radiologie, HELIOS Klinikum Emil von Behring Berlin-Zehlendorf, Berlin, Germany.",https://pubmed.ncbi.nlm.nih.gov/41461185/
41460480,[Different immunological types of CRSwNP in the context of the new European EAACI nomenclature : Part 2: Hypersensitivity reactions of type V (epithelial barrier defects)].,Klimek L,Klimek L; Becker S; Haxel B; Cuevas M; Huber P; Chaker A; Pfaar O; Laudien M; Beutner C; Hagemann J; Förster-Ruhrmann U; Olze H; Ernst B P; Beule A; Rudack C; Hoffmann A S; Betz C; Gröger M,"Zentrum für Rhinologie und Allergologie, Wiesbaden, Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsmedizin Tübingen, Tübingen, Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsmedizin Mainz, Mainz, Deutschland. | Klinik und Poliklinik für HNO-Heilkunde, Medizinische Fakultät und Universitätsklinikum Carl Gustav Carus, TU Dresden, Dresden, Deutschland. | Klinik und Poliklinik für Hals-Nasen- Ohrenheilkunde, Klinikum der Ludwig-Maximilians-Universität München, München, Deutschland. | TUM School of Medicine and Health, Klinikum rechts der Isar, HNO-Klinik und Zentrum für Allergie und Umwelt, Technische Universität München, München, Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsklinikum Gießen und Marburg GmbH, Standort Marburg, Marburg, Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsklinikum Kiel, Kiel, Deutschland. | Klinik für Dermatologie, Venerologie und Allergologie, Universitätsmedizin Göttingen, Göttingen, Deutschland. | Charité-Universitätsmedizin Berlin, Berlin, Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsmedizin Frankfurt/M., Frankfurt/M., Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsklinikum Münster, Münster, Deutschland. | Klinik für Hals‑, Nasen- und Ohrenheilkunde, Universitätsklinikum Hamburg-Eppendorf, Hamburg, Deutschland. | Klinik und Poliklinik für Hals-Nasen- Ohrenheilkunde, Klinikum der Ludwig-Maximilians-Universität München, München, Deutschland. Moritz.Groeger@med.uni-muenchen.de.",https://pubmed.ncbi.nlm.nih.gov/41460480/
41460323,[Management of mismatch repair-deficient tumors].,Stintzing Sebastian,Stintzing Sebastian; Alig Annabel; Modest Dominik; Jelas Ivan; Stahler Arndt; Nitschmann Sirka,"Medizinische Klinik mit Schwerpunkt Hämatologie, Onkologie und Tumorimmunologie (CCM), Charité - Universitätsmedizin Berlin, Campus Charité Mitte, Charitéplatz 1, 10117, Berlin, Deutschland. sebastian.stintzing@charite.de. | , Berlin, Deutschland. sebastian.stintzing@charite.de. | , Berlin, Deutschland. | , Lippetal, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41460323/
41460322,[Musculoskeletal research : Trauma surgery and space flight].,Ganse Bergita,Ganse Bergita,"Kliniken und Institute für Chirurgie, Lehrstuhl für Innovative Implantatentwicklung (Frakturheilung), Universität des Saarlandes, Kirrberger Str. 1, Gebäude 57, 66421, Homburg/Saar, Deutschland. bergita.ganse@uks.eu.",https://pubmed.ncbi.nlm.nih.gov/41460322/
41460318,[Rise of Trichophyton tonsurans in the period from 2008-2024 from a laboratory perspective-an emerging pathogen in Germany].,Devdera Ganna,Devdera Ganna; Uhrlaß Silke; Klonowski Esther; Dröge Helena; Herrmann Zora; Koch Daniela; Mütze Hanna; Lietzberg Bettina; Paasch Uwe; Schulze Ina; Krüger Constanze; Nenoff Pietro,"Hautarztpraxis Ganna Devdera, August-Ruf-Str. 18, 78224, Siegen, Deutschland. | labopart - Medizinische Laboratorien, Labor Leipzig-Mölbis, Mölbiser Hauptstraße 8, 04571, Rötha/OT Mölbis, Deutschland. | Hautarztpraxis Dröge, Berlin, Deutschland. | Hautärzte Paasch, Lessingstr. 1, 04435, Schkeuditz, Deutschland. | Hautarztpraxis Dr. Ina Schulze, Breitscheidstraße 12, 04416, Markkleeberg, Deutschland. | labopart - Medizinische Laboratorien, Labor Leipzig-Mölbis, Mölbiser Hauptstraße 8, 04571, Rötha/OT Mölbis, Deutschland. p.nenoff@labopart.de.",https://pubmed.ncbi.nlm.nih.gov/41460318/
41436664,[How do we ensure quality in endoscopy?].,Wehnert Natascha,Wehnert Natascha; Kahl Matthias; Schmidt Benjamin; von Hahn Thomas,"Abteilung für Gastroenterologie, Hepatologie und Interventionelle Endoskopie, Asklepios Klinik Barmbek, Rübenkamp 220, 22307, Hamburg, Deutschland. | Fachinternistische Schwerpunktpraxis, Hamburg, Deutschland. | Qualitätsmanagement, Asklepios Klinik Barmbek, Hamburg, Deutschland. | Abteilung für Gastroenterologie, Hepatologie und Interventionelle Endoskopie, Asklepios Klinik Barmbek, Rübenkamp 220, 22307, Hamburg, Deutschland. t.hahn@asklepios.com.",https://pubmed.ncbi.nlm.nih.gov/41436664/
41436653,[Drug interactions in uro-oncology].,Husso Elli,Husso Elli; Wittmann Maike; Zraik Isabella Maria,"Zentralapotheke, Evang. Kliniken Essen-Mitte, Am Deimelsberg 34A, 45136, Essen, Deutschland. e.husso@kem-med.com. | Zentralapotheke, Evang. Kliniken Essen-Mitte, Am Deimelsberg 34A, 45136, Essen, Deutschland. | Klinik für Urologie, Kinderurologie & Urologische Onkologie, Evang. Kliniken Essen-Mitte, Essen, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41436653/
41432889,[Risks and benefits of artificial intelligence in luminal endoscopy].,Hann Alexander,Hann Alexander; Vasapolli Riccardo,"Interventionelle und Experimentelle Endoskopie (InExEn), Medizinische Klinik und Poliklinik II, Gastroenterologie, Universitätsklinikum Würzburg, Oberdürrbacher Str. 6, 97080, Würzburg, Deutschland. hann_a@ukw.de. | Medizinische Klinik und Poliklinik II, Endoskopie, Campus Innenstadt, LMU Klinikum, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41432889/
41432742,[Treatment options in rare urological tumors: potential of molecular tumor boards].,Rausch Steffen,Rausch Steffen; Heidegger Isabel; Linxweiler Johannes; Becker Christoph; Niegisch Günther,"Klinik für Urologie, Universitätsklinik Tübingen, Tübingen, Deutschland. | Fachgruppe Molekulare Urologie, Arbeitsgruppe urologische Forschung (AuF), Deutsche Gesellschaft für Urologie e. V., Düsseldorf, Deutschland. | Universitätsklinik für Urologie, Medizinische Universität Innsbruck, Innsbruck, Österreich. | Klinik für Urologie und Kinderurologie, Universitätsklinikum des Saarlandes, Homburg/Saar, Deutschland. | Ressort Forschungsförderung, Deutsche Gesellschaft für Urologie e. V., Düsseldorf, Deutschland. cbecker@dgu.de. | Fachgruppe Molekulare Urologie, Arbeitsgruppe urologische Forschung (AuF), Deutsche Gesellschaft für Urologie e. V., Düsseldorf, Deutschland. cbecker@dgu.de. | Forschungskoordination, Geschäftsstelle Düsseldorf, Deutsche Gesellschaft für Urologie e. V., Uerdinger Str. 64, 40474, Düsseldorf, Deutschland. cbecker@dgu.de. | Klinik für Urologie, Universitätsklinikum Düsseldorf, Düsseldorf, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41432742/
41432732,[Gender differences in aggression associated with mental disorders : A narrative literature review].,Krebs Manuel,Krebs Manuel; Bertsch Katja; Herpertz Sabine C; Habel Ute,"Klinik für Psychiatrie, Psychotherapie und Psychosomatik, Uniklinik RWTH Aachen, Aachen, Deutschland. mkrebs@ukaachen.de. | Lehrstuhl für Psychologie I Klinische Psychologie und Psychotherapie, Julius-Maximilians-Universität Würzburg, Würzburg, Deutschland. | Klinik für Allgemeine Psychiatrie, Universitätsklinikum Heidelberg, Heidelberg, Deutschland. | Klinik für Psychiatrie, Psychotherapie und Psychosomatik, Uniklinik RWTH Aachen, Aachen, Deutschland. | JARA-Institut INM-10, Forschungszentrum Jülich, Jülich, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41432732/
41429910,[Supplementary use of broadband absorbance measurements for classification of normal hearing].,Walter Milena,Walter Milena; Quandt Marie-Christin; Mewes Alexander; Kogel Kevyn; Hey Matthias,"Medizinische Fakultät, Christian-Albrechts-Universität zu Kiel, Kiel, Deutschland. milena.walter@uksh.de. | Klinik für Hals-Nasen-Ohren-Heilkunde, Kopf- und Halschirurgie, Audiologie, Universitätsklinikums Schleswig-Holstein (UKSH), Campus Kiel, Arnold-Heller-Str. 3, Haus B1, Kiel, Deutschland. milena.walter@uksh.de. | Klinik für Hals-Nasen-Ohren-Heilkunde, Kopf- und Halschirurgie, Audiologie, Universitätsklinikums Schleswig-Holstein (UKSH), Campus Kiel, Arnold-Heller-Str. 3, Haus B1, Kiel, Deutschland. | MED-EL Elektromedizinische Geräte Deutschland GmbH, Starnberg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41429910/
41429126,[Correction: Level of knowledge and intention to use digital health services among people with depression: a survey].,Stahmeyer Jona T,Stahmeyer Jona T; Zeidler Jan; Schütte Sabrina; Warnemünde-Jagau Paula; Eidt-Koch Daniela; Schulte Fenja; Breitner Michael H; Jankowski Irene; Herr Annika; Kahl Kai G,"Stabsbereich Versorgungsforschung, AOK - Die Gesundheitskasse für Niedersachsen, Hannover, Germany. | Center for Health Economics Research Hannover (CHERH), Institut für Gesundheitsökonomie (IHE), Leibniz Universitat Hannover, Hannover, Germany. | Fakultät Gesundheitswesen, Ostfalia Hochschule fur angewandte Wissenschaften - Standort Wolfsburg, Wolfsburg, Germany. | Institut für Wirtschaftsinformatik (IWI), Leibniz Universitat Hannover, Hannover, Germany. | Klinik für Psychiatrie, Sozialpsychiatrie und Psychotherapie, Medizinische Hochschule Hannover, Hannover, Germany.",https://pubmed.ncbi.nlm.nih.gov/41429126/
41428201,[Full-time medical expert : Once university clinic and back again].,Obermeyer Christoph,Obermeyer Christoph,"Consilium Medizinische Sachverständigengesellschaft mbh, Haskamp 5, 49170, Hagen am Teutoburger Wald, Deutschland. c.obermeyer@consilium-medsach.de.",https://pubmed.ncbi.nlm.nih.gov/41428201/
41422340,[Incidental finding following transabdominal preperitoneal (TAPP) mesh implantation : An anatomical finding beyond expectation].,Hussein Ali,Hussein Ali; Kahraman O,"Helios Klinik Wesermarsch, Mildred-Scheel-Straße 1, 26954, Nordenham, Deutschland. ali.hussein@helios-gesundheit.de. | Helios Klinik Wesermarsch, Mildred-Scheel-Straße 1, 26954, Nordenham, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41422340/
41422172,"Peter Osypka 1934–2025 : Prof. Dr.-Ing. Dr.-Ing e.h. Peter Osypka, Ehrensenator der Hochschule Offenburg.",Osypka Nicola,Osypka Nicola; Saksena Sanjeev,"OSYPKA GmbH, Earl-H.-Wood-Str. 1, Rheinfelden, Deutschland. nicola.osypka@osypka.de. | Peter Osypka Herzzentrum, Am Isarkanal 36, 81379, München, Deutschland. nicola.osypka@osypka.de. | Rutgers Robert Wood Johnson Medical School, New Brunswick, NJ, USA. | Electrophysiology Research Foundation, 161 Washington Valley Road, Suite 201, New Jersey, 07059, Warren, United States.",https://pubmed.ncbi.nlm.nih.gov/41422172/
41420654,[Refractive amblyopia due to congenital lens anomaly].,Meinke Jonathan,Meinke Jonathan; Schneider Pia; Möller Philipp,"Universitäts-Augenklinik Bonn, Universität Bonn, Venusberg Campus 1, 53127, Bonn, Deutschland. jonathan.meinke@ukbonn.de. | Universitäts-Augenklinik Bonn, Universität Bonn, Venusberg Campus 1, 53127, Bonn, Deutschland. | Orthoptik, Universitäts-Augenklinik Bonn, Universität Bonn, Bonn, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41420654/
41420066,"[Per- and polyfluoroalkyl substances-""forever chemicals"" and skin].",Esser Charlotte,Esser Charlotte; Haarmann-Stemmann Thomas,"IUF - Leibniz-Institut für umweltmedizinische Forschung GmbH, Auf'm Hennekamp 50, 40225, Düsseldorf, Deutschland. charlotte.esser@iuf-duesseldorf.de. | IUF - Leibniz-Institut für umweltmedizinische Forschung GmbH, Auf'm Hennekamp 50, 40225, Düsseldorf, Deutschland. thomas.haarmann-stemmann@iuf-duesseldorf.de.",https://pubmed.ncbi.nlm.nih.gov/41420066/
41419695,[Occupational options in outpatient and inpatient rehabilitation].,Sturm Christian,Sturm Christian,"Klinik für Rehabilitations- und Sportmedizin, Medizinische Hochschule Hannover (MHH), OE4250, Carl-Neuberg-Str. 1, 30625, Hannover, Deutschland. sturm.christian@mh-hannover.de.",https://pubmed.ncbi.nlm.nih.gov/41419695/
41419645,[Characteristics and effectiveness of healthcare navigators in innovation fund projects: a scoping review].,Harst Lorenz,Harst Lorenz; Coors Marie; Hense Helene; Nagl Jamina; Haase Tina; Sundmacher Leonie; Schmitt Jochen,"Medizinische Fakultät und Universitätsklinikum Carl Gustav Carus, Zentrum für Evidenzbasierte Gesundheitsversorgung (ZEGV), Technische Universität Dresden, Fetscherstr. 74, 01307, Dresden, Deutschland. lorenz.harst@ukdd.de. | School of Medicine and Health, Fachgebiet für Gesundheitsökonomie, Technische Universität München, München, Deutschland. | Munich Center for Health Economics and Policy (M-CHEP), München, Deutschland. | Medizinische Fakultät und Universitätsklinikum Carl Gustav Carus, Zentrum für Evidenzbasierte Gesundheitsversorgung (ZEGV), Technische Universität Dresden, Fetscherstr. 74, 01307, Dresden, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41419645/
41418818,[Return to Work after Vocational Rehabilitation during the COVID-19 Pandemic: A Retrospective Cohort Study].,Elling Mathis,Elling Mathis; Sänger Nadine; Schwarz Betje; Hetzel Christian,Institut für Qualitätssicherung in Prävention und Rehabilitation GmbH an der Deutschen Sporthochschule Köln (iqpr).,https://pubmed.ncbi.nlm.nih.gov/41418818/
41418808,[The difficult path of tuberculosis care around 1900: The failure of the sanatorium movement in the Austrian Semmering region].,Hlade Josef,Hlade Josef,"Institut für Ethik, Sammlungen und Geschichte der Medizin, Medizinische Universität Wien, Wien, Österreich.",https://pubmed.ncbi.nlm.nih.gov/41418808/
41418804,[Aneurysm of the external jugular vein as a rare cause of asymptomatic cervical swellings].,Mathern Corinna,Mathern Corinna; Stuck Boris A,"Klinik für Hals-Nasen-Ohrenheilkunde, Kopf- und Halschirurgie, Universitätsklinikum Gießen und Marburg, Standort Marburg, Marburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41418804/
41417115,"[Technical advances in endoscopic resection : Potential, limits and the necessary interdisciplinary dialogue with surgery].",Nagl Sandra,Nagl Sandra; Wießner Johannes; Beyer Katharina; Messmann Helmut,"III. Medizinische Klinik, Universitätsklinikum Augsburg, Stenglinstr. 2, 86156, Augsburg, Deutschland. Sandra.Nagl@uk-augsburg.de. | III. Medizinische Klinik, Universitätsklinikum Augsburg, Stenglinstr. 2, 86156, Augsburg, Deutschland. | Klinik für Allgemein‑, Viszeral- und Transplantationschirurgie, Universitätsklinikum Augsburg, Augsburg, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41417115/
41417114,[LLM-based extraction of clinical data: potentials and challenges].,Seidl Paulina,Seidl Paulina; Szep Marton; Breden Sebastian; Charitou Fiona; Mogler Carolin; Schüffler Peter; von Eisenhart-Rothe Rüdiger; Lazic Igor; Hinterwimmer Florian,"Klinik und Poliklinik für Orthopädie und Sportorthopädie, TUM Universitätsklinikum, Ismaninger Str. 22, 81675, München, Deutschland. paulina.seidl@tum.de. | Klinik und Poliklinik für Orthopädie und Sportorthopädie, TUM Universitätsklinikum, Ismaninger Str. 22, 81675, München, Deutschland. | Institut für KI und Informatik in der Medizin, Technische Universität München, München, Deutschland. | Institut für Allgemeine Pathologie und Pathologische Anatomie, Technische Universität München, München, Deutschland.",https://pubmed.ncbi.nlm.nih.gov/41417114/
